010702020100108;101550
010711720100105;100670
010713020100105;100840
010714920100105;100280
010714920100106;99220
010719020100105;99450
010720720100108;101120
010751020100107;99820
010757720100105;100040
010762120100108;96390
010762720100105;95600
010774720100108;99750
018140820100107;101040
040702720100302;100920
040728020100106;97500
040743420100106;95560
040743420100108;96070
040757720100105;99850
047892220100302;101020
070701520100104;101500
070702020100104;101940
070702020100106;99560
070711720100106;99090
070716820100106;98900
070731420100108;101090
070733520100104;100050
070743420100107;95630
070762120100302;97680
070763020100104;99250
070769020100106;99400
070769020100107;100230
077180520100106;99320
100716820100106;98950
100718120100106;96180
100731420100104;101110
100755820100105;91870
100769020100302;101590
130701520100108;101380
130702720100105;99880
130711020100105;99580
130711020100106;98820
130722220100107;100830
130724020100302;100840
130725520100302;100170
130733520100107;99500
130759120100105;89870
137180520100105;98920
160701520100105;99900
160714920100105;99410
160716820100106;98980
160722220100106;99680
160722220100107;100860
160762720100302;96750
160763020100106;98580
160765020100107;100070
167180520100104;98360
168140820100105;101140
168964220100105;99480
190700520100302;101560
190701520100106;99890
190702020100105;99950
190714920100302;101220
190720720100104;100820
190748120100106;97600
190751020100104;100200
190757720100104;100210
190765020100104;100530
190776120100105;99380
198140520100105;100950
220701520100107;100820
220716820100105;98940
220724020100104;99960
220728020100107;98350
220731420100302;101230
220746020100302;97980
220751020100302;100690
220757720100104;100190
220760720100105;99900
220762720100106;95700
220765020100105;99620
227180520100105;99140
228140520100107;101050
